obs_date,USARGDP,USAConsConf,USAAutoSales,USANewHomeSales,USAExistHomeSales,USAPendHomeSales,USANAHB,USATotEmp,USAPMIManuf,USAPMIServices,USAPMIChicago,USAPhilFed,USAEmpStateManuf,USATippEconOpt,USAIndProd,USAHomeStarts,USAHomePermits,USAConstExpend,USANewOrdersManufxTrans,USADurGoods,USADurGoodsxTrans,USAInitClaims,USARetSales
4/1/1998,11431,137.2,15.55,866,4910,NA,67,131209,52.2,54.9,57.1,8.9,NA,NA,87.7101,1540,1547,674.351,265989,180720,126425,304,235976
5/1/1998,11431,136.3,16.67,887,4960,NA,67,131325,50.9,56.2,56.6,13.2,NA,NA,88.2739,1536,1554,674.325,269874,180703,129706,306,237055
6/1/1998,11431,138.2,16.4,923,4900,NA,70,131244,48.9,55.1,51,23.9,NA,NA,87.7078,1641,1551,703.177,268998,172230,130021,306,238958
7/1/1998,11580.6,137.2,14.26,876,5020,NA,71,131329,49.2,55.8,54.9,8.5,NA,NA,87.3794,1698,1610,696.54,264492,170514,126119,320,237423
8/1/1998,11580.6,133.1,14.37,846,4970,NA,72,131390,49.3,53.5,50.9,10.4,NA,NA,89.1674,1614,1654,698.156,265622,179096,126629,316,236412
9/1/1998,11580.6,126.4,15.89,864,4970,NA,71,131986,48.7,55,52.4,-14.2,NA,NA,88.9731,1582,1577,707.561,267028,181385,128844,304,238542
10/1/1998,11770.7,119.3,16.7,893,5050,NA,73,131999,48.7,53.8,49.4,3.6,NA,NA,89.6793,1715,1719,707.943,262857,178401,125362,316,242531
11/1/1998,11770.7,126.4,15.66,995,5120,NA,77,132280,48.2,52.6,51.9,-4.9,NA,NA,89.6264,1660,1672,707.845,264884,182461,128117,316,244307
12/1/1998,11770.7,126.7,17.03,949,5280,NA,78,132602,46.8,52.9,52.6,4.4,NA,NA,89.9401,1792,1742,706.989,267705,178376,130754,305,246577
1/1/1999,11864.7,128.9,16.16,875,5230,NA,75,133027,50.6,55.6,50.4,13.8,NA,NA,90.3455,1748,1732,708.818,264798,186641,127121,345,246891
